Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Grade_Category
ID03066,Male,20,Engineering,57.9,2.5,3.43,8.8,10,3.08,Good
ID03067,Male,18,Psychology,74.7,4.0,3.53,7.6,6,3.75,Excellent
ID03068,Female,24,Mathematics,84.2,6.3,3.3,5.9,5,3.59,Excellent
ID03069,Male,22,Business,88.8,2.0,2.69,7.3,4,3.09,Good
ID03070,Female,19,Computer Science,65.3,7.8,3.27,6.6,12,3.66,Excellent
ID03071,Female,18,Economics,83.0,4.5,2.14,4.7,7,2.39,Poor
ID03072,Female,19,Engineering,74.2,4.3,3.76,7.4,12,3.88,Excellent
ID03073,Male,22,Business,68.4,4.5,2.45,9.5,5,2.46,Poor
ID03074,Male,18,Computer Science,88.9,9.7,2.54,9.1,7,3.0,Good
ID03075,Female,21,Economics,96.6,4.0,3.16,7.2,10,3.41,Good
ID03076,Female,24,Psychology,97.6,3.3,3.2,6.3,11,3.38,Good
ID03077,Female,24,Economics,93.6,3.7,3.06,7.8,7,3.53,Excellent
ID03078,Male,20,Psychology,77.5,6.8,2.54,7.4,6,2.74,Average
ID03079,Male,18,Computer Science,95.7,5.8,3.67,6.8,10,4.0,Excellent
ID03080,Female,22,Economics,89.6,4.1,2.26,9.8,2,2.52,Average
ID03081,Female,18,Engineering,87.0,12.4,2.36,6.4,7,2.96,Average
ID03082,Female,19,Economics,75.8,5.5,3.05,8.4,8,2.92,Average
ID03083,Male,23,Computer Science,77.5,2.3,2.47,7.2,6,2.54,Average
ID03084,Female,18,Business,86.1,1.0,3.71,7.2,11,4.0,Excellent
ID03085,Female,24,Business,100.0,5.8,2.51,4.5,6,2.78,Average
ID03086,Female,24,Economics,89.5,3.4,3.88,8.7,6,4.0,Excellent
ID03087,Male,24,Economics,75.8,1.5,3.62,8.3,5,3.39,Good
ID03088,Male,21,Psychology,72.5,3.8,3.72,7.3,10,3.75,Excellent
ID03089,Female,18,Computer Science,77.6,6.1,4.0,8.6,15,4.0,Excellent
ID03090,Male,20,Psychology,100.0,3.6,3.14,7.6,9,3.42,Good
ID03091,Male,18,Engineering,79.0,4.0,2.59,5.1,6,2.6,Average
ID03092,Female,23,Business,98.6,0.9,3.05,5.5,10,3.05,Good
ID03093,Male,24,Mathematics,79.4,5.8,2.82,6.9,13,3.14,Good
ID03094,Female,19,Mathematics,88.9,1.3,2.75,4.5,8,2.79,Average
ID03095,Male,24,Computer Science,96.9,2.8,3.18,8.7,6,3.26,Good
ID03096,Female,18,Computer Science,76.4,4.8,2.94,6.7,12,3.22,Good
ID03097,Female,21,Mathematics,75.4,2.5,2.72,7.2,6,2.59,Average
ID03098,Male,22,Computer Science,100.0,2.8,2.98,5.5,6,3.18,Good
ID03099,Male,18,Business,99.8,4.6,3.37,8.0,10,3.68,Excellent
ID03100,Male,18,Engineering,96.9,4.9,3.58,6.8,3,3.81,Excellent
ID03101,Male,20,Engineering,96.8,4.1,2.3,6.5,5,2.84,Average
ID03102,Female,21,Psychology,91.9,0.8,2.95,9.1,9,2.99,Average
ID03103,Female,23,Business,100.0,1.1,3.03,9.0,10,3.19,Good
ID03104,Male,22,Computer Science,85.7,6.8,2.51,8.1,8,3.04,Good
ID03105,Male,24,Computer Science,93.7,3.2,3.04,7.3,6,3.37,Good
ID03106,Male,19,Psychology,63.2,13.6,3.17,6.2,6,3.79,Excellent
ID03107,Female,18,Psychology,72.6,4.7,3.36,6.6,7,3.56,Excellent
ID03108,Male,23,Computer Science,67.0,11.0,3.14,6.5,9,3.49,Good
ID03109,Female,22,Computer Science,100.0,3.6,2.66,7.6,7,3.04,Good
ID03110,Female,19,Business,46.7,3.0,4.0,7.0,7,3.58,Excellent
ID03111,Female,23,Psychology,79.0,5.9,3.51,7.0,12,3.48,Good
ID03112,Male,21,Business,40.1,7.6,3.38,9.3,6,3.4,Good
ID03113,Female,21,Economics,72.5,3.6,3.6,8.7,9,3.37,Good
ID03114,Male,22,Computer Science,77.6,5.8,3.22,5.8,3,3.23,Good
ID03115,Male,24,Mathematics,100.0,1.3,3.74,7.4,8,3.78,Excellent
ID03116,Female,19,Mathematics,90.9,2.3,3.13,5.8,7,3.46,Good
ID03117,Female,21,Economics,72.5,5.1,3.1,7.9,8,3.05,Good
ID03118,Male,22,Computer Science,100.0,3.2,3.42,9.9,9,3.74,Excellent
ID03119,Male,21,Psychology,85.3,4.8,3.89,6.5,6,4.0,Excellent
ID03120,Male,21,Mathematics,85.6,5.2,3.86,8.2,8,3.99,Excellent
ID03121,Male,23,Psychology,67.0,5.7,3.4,9.4,5,3.52,Excellent
ID03122,Male,23,Mathematics,70.1,6.7,3.36,6.8,8,3.73,Excellent
ID03123,Male,21,Psychology,72.6,6.8,3.45,7.7,3,3.65,Excellent
ID03124,Male,20,Mathematics,85.7,2.0,3.59,9.6,8,3.66,Excellent
ID03125,Female,23,Psychology,86.2,3.7,3.75,5.6,10,4.0,Excellent
ID03126,Female,19,Economics,100.0,3.6,2.98,5.4,12,3.06,Good
ID03127,Female,22,Business,90.8,3.9,3.76,5.1,6,4.0,Excellent
ID03128,Male,22,Psychology,44.4,3.4,3.27,8.1,8,2.84,Average
ID03129,Female,24,Business,88.9,4.1,3.43,5.5,5,3.67,Excellent
ID03130,Female,19,Business,63.2,2.7,3.79,7.8,5,3.74,Excellent
ID03131,Female,19,Computer Science,70.5,6.5,3.47,9.0,7,3.36,Good
ID03132,Female,19,Economics,72.8,5.2,3.56,6.0,6,3.48,Good
ID03133,Female,24,Business,75.0,2.7,2.91,5.9,10,2.82,Average
ID03134,Male,19,Engineering,64.4,4.1,3.85,8.0,10,3.91,Excellent
ID03135,Male,18,Business,88.1,10.4,3.45,7.1,10,4.0,Excellent
ID03136,Female,24,Psychology,63.8,2.0,3.16,4.0,10,2.92,Average
ID03137,Female,22,Business,90.4,2.3,3.65,9.3,13,3.76,Excellent
ID03138,Female,18,Psychology,100.0,6.6,4.0,7.8,7,4.0,Excellent
ID03139,Male,24,Psychology,65.1,9.2,2.52,6.4,7,2.65,Average
ID03140,Male,21,Engineering,80.7,4.9,2.7,6.4,7,3.15,Good
ID03141,Male,21,Business,47.1,4.3,4.0,8.1,11,3.51,Excellent
ID03142,Female,22,Business,80.5,1.8,3.31,6.9,10,3.73,Excellent
ID03143,Female,21,Mathematics,94.6,3.1,3.2,7.1,10,3.42,Good
ID03144,Male,19,Mathematics,95.8,3.0,3.04,7.2,14,3.47,Good
ID03145,Male,24,Computer Science,86.2,3.1,3.7,5.8,6,4.0,Excellent
ID03146,Male,18,Psychology,98.3,2.5,4.0,6.5,6,4.0,Excellent
ID03147,Female,19,Engineering,100.0,1.7,2.77,6.7,3,3.03,Good
ID03148,Female,21,Mathematics,100.0,5.9,3.05,5.9,8,3.58,Excellent
ID03149,Female,23,Business,77.2,5.0,2.92,7.4,7,3.09,Good
ID03150,Male,18,Computer Science,63.2,1.7,3.47,7.7,3,3.52,Excellent
ID03151,Female,19,Engineering,78.9,4.1,3.71,9.5,6,3.56,Excellent
ID03152,Male,24,Economics,70.8,3.3,3.91,5.9,6,3.79,Excellent
ID03153,Female,22,Business,91.8,9.8,3.48,8.3,5,4.0,Excellent
ID03154,Male,19,Business,67.3,8.0,4.0,9.1,8,4.0,Excellent
ID03155,Male,23,Economics,83.9,9.8,2.81,8.4,5,3.54,Excellent
ID03156,Female,21,Psychology,97.6,3.0,2.68,6.3,3,2.82,Average
ID03157,Female,18,Psychology,83.5,1.2,3.83,6.5,4,4.0,Excellent
ID03158,Male,22,Mathematics,70.8,1.9,3.16,9.3,4,2.83,Average
ID03159,Female,18,Mathematics,100.0,3.1,2.41,6.7,6,2.56,Average
ID03160,Male,22,Business,56.8,3.5,2.94,7.0,10,2.71,Average
ID03161,Male,24,Business,80.1,9.9,3.23,6.3,6,3.86,Excellent
ID03162,Male,18,Mathematics,84.4,6.5,2.78,8.2,11,2.96,Average
ID03163,Male,21,Economics,85.2,5.1,2.59,4.0,7,2.85,Average
ID03164,Male,24,Mathematics,87.7,8.0,3.0,5.8,10,3.35,Good
ID03165,Male,24,Business,94.2,5.6,2.57,5.5,10,3.05,Good
ID03166,Male,22,Engineering,84.5,6.2,3.42,9.4,9,3.86,Excellent
ID03167,Female,20,Business,79.5,3.3,2.13,7.3,6,2.24,Poor
ID03168,Male,18,Engineering,78.9,1.5,3.15,6.7,9,3.26,Good
ID03169,Female,18,Engineering,75.8,1.3,3.36,6.7,7,3.36,Good
ID03170,Male,19,Business,96.8,1.3,3.05,4.9,7,3.03,Good
ID03171,Female,22,Computer Science,75.3,5.9,3.65,9.0,8,3.87,Excellent
ID03172,Male,23,Mathematics,97.7,2.4,2.41,6.5,8,2.53,Average
ID03173,Male,20,Psychology,85.3,3.3,2.75,7.9,10,2.94,Average
ID03174,Male,21,Business,77.2,1.6,2.93,6.0,7,2.77,Average
ID03175,Male,19,Engineering,94.3,7.5,3.46,6.9,5,3.86,Excellent
ID03176,Male,20,Business,74.1,4.0,3.21,5.6,11,2.97,Average
ID03177,Female,22,Mathematics,94.6,4.6,4.0,6.6,5,4.0,Excellent
ID03178,Female,20,Economics,88.2,4.9,2.7,8.6,4,3.07,Good
ID03179,Female,24,Engineering,76.1,5.3,2.4,7.2,5,2.48,Poor
ID03180,Female,18,Psychology,92.9,7.7,3.99,7.6,13,4.0,Excellent
ID03181,Male,24,Psychology,93.2,6.0,2.38,7.1,9,2.98,Average
ID03182,Male,18,Psychology,100.0,2.1,3.44,9.4,6,3.55,Excellent
ID03183,Male,19,Economics,99.5,2.3,2.61,5.8,10,2.91,Average
ID03184,Male,22,Computer Science,92.4,14.0,2.07,6.8,9,2.79,Average
ID03185,Male,22,Engineering,68.1,6.9,2.91,7.3,12,3.04,Good
ID03186,Male,20,Economics,100.0,12.6,3.55,5.5,8,4.0,Excellent
ID03187,Male,19,Engineering,63.9,3.5,2.49,7.2,9,2.33,Poor
ID03188,Male,22,Economics,99.2,9.2,3.39,7.0,9,4.0,Excellent
ID03189,Female,23,Economics,91.5,5.4,3.48,7.2,10,3.86,Excellent
ID03190,Female,23,Computer Science,67.4,4.8,2.46,7.2,5,2.74,Average
ID03191,Male,24,Engineering,83.1,4.1,2.99,6.0,11,3.43,Good
ID03192,Female,18,Economics,83.8,6.4,3.89,4.6,9,4.0,Excellent
ID03193,Female,20,Computer Science,100.0,5.5,3.43,7.3,7,3.68,Excellent
ID03194,Male,21,Business,74.3,3.6,2.97,5.7,11,2.99,Average
ID03195,Male,18,Mathematics,81.1,2.8,3.31,6.9,5,3.75,Excellent
ID03196,Male,19,Economics,50.0,3.7,2.76,5.9,5,2.59,Average
ID03197,Female,22,Psychology,100.0,4.0,3.66,4.8,9,3.72,Excellent
ID03198,Female,18,Computer Science,68.9,3.2,3.66,7.5,9,3.5,Excellent
ID03199,Male,21,Computer Science,89.9,2.3,3.16,8.1,3,3.42,Good
ID03200,Male,21,Economics,83.5,4.2,3.22,8.7,5,3.3,Good
ID03201,Female,23,Computer Science,83.5,5.1,2.6,6.3,9,2.81,Average
ID03202,Male,19,Business,97.1,4.7,2.42,7.1,13,2.82,Average
ID03203,Male,18,Computer Science,100.0,1.9,2.91,7.5,5,3.17,Good
ID03204,Female,20,Mathematics,88.8,9.8,3.06,8.5,7,3.65,Excellent
ID03205,Female,18,Mathematics,94.8,11.1,3.63,4.4,11,4.0,Excellent
ID03206,Female,23,Psychology,89.9,5.8,3.56,4.8,5,3.9,Excellent
ID03207,Female,24,Business,100.0,6.5,3.19,9.1,6,3.48,Good
ID03208,Female,21,Mathematics,78.1,4.6,3.7,4.5,8,3.78,Excellent
ID03209,Male,19,Economics,100.0,5.0,2.63,8.4,7,2.87,Average
ID03210,Female,19,Engineering,100.0,1.2,3.64,9.0,6,3.69,Excellent
ID03211,Male,20,Engineering,100.0,3.8,2.7,8.2,9,3.0,Good
ID03212,Female,19,Engineering,75.1,3.9,3.72,5.5,5,3.73,Excellent
ID03213,Male,23,Economics,82.5,10.9,3.09,5.7,3,3.51,Excellent
ID03214,Female,23,Computer Science,88.6,3.4,2.1,6.9,10,2.47,Poor
ID03215,Male,23,Economics,64.4,9.7,3.47,9.6,9,3.77,Excellent
ID03216,Male,19,Computer Science,100.0,4.1,3.5,9.6,9,3.74,Excellent
ID03217,Male,19,Engineering,84.8,3.1,2.87,7.4,9,3.31,Good
ID03218,Male,23,Psychology,89.3,1.3,2.91,4.6,14,2.83,Average
ID03219,Female,19,Psychology,76.3,4.9,3.02,7.2,7,3.3,Good
ID03220,Female,19,Computer Science,65.1,2.5,2.14,6.7,4,2.07,Poor
ID03221,Male,21,Engineering,75.9,1.4,1.92,7.0,5,1.88,Poor
ID03222,Male,18,Economics,88.3,5.8,3.75,4.5,10,3.9,Excellent
ID03223,Male,22,Psychology,95.1,5.0,2.69,7.4,7,3.17,Good
ID03224,Male,19,Computer Science,87.4,5.3,4.0,4.7,10,4.0,Excellent
ID03225,Male,22,Economics,90.2,4.1,3.79,4.0,6,4.0,Excellent
ID03226,Female,24,Engineering,79.9,2.6,3.88,7.3,12,3.83,Excellent
ID03227,Male,22,Business,92.4,2.1,2.77,9.9,6,3.01,Good
ID03228,Male,21,Engineering,100.0,9.0,2.3,5.7,13,2.63,Average
ID03229,Male,19,Engineering,95.6,6.1,2.56,6.3,7,2.84,Average
ID03230,Male,23,Economics,97.1,7.0,2.88,8.3,8,3.46,Good
ID03231,Male,22,Economics,89.4,3.7,1.91,8.7,8,2.05,Poor
ID03232,Female,19,Mathematics,62.5,2.4,2.86,7.2,13,2.99,Average
ID03233,Male,20,Mathematics,69.3,2.3,3.0,5.9,9,2.7,Average
ID03234,Male,24,Economics,91.8,4.3,2.45,9.0,7,2.77,Average
ID03235,Male,23,Economics,84.8,2.5,2.58,5.2,5,2.78,Average
ID03236,Male,20,Business,91.6,1.1,2.99,6.2,9,3.38,Good
ID03237,Male,20,Business,100.0,5.6,3.28,7.9,8,3.67,Excellent
ID03238,Female,22,Engineering,95.9,7.0,2.65,4.6,8,2.87,Average
ID03239,Female,20,Psychology,100.0,2.9,3.25,7.6,8,3.53,Excellent
ID03240,Female,21,Business,86.4,1.4,3.17,8.7,7,3.42,Good
ID03241,Male,21,Engineering,72.9,4.5,3.12,9.5,3,2.92,Average
ID03242,Male,22,Computer Science,84.1,3.7,2.77,6.4,6,2.92,Average
ID03243,Male,19,Mathematics,72.9,3.2,2.43,6.3,9,2.57,Average
ID03244,Female,18,Psychology,100.0,5.2,3.95,8.1,6,4.0,Excellent
ID03245,Female,19,Engineering,96.9,4.4,3.42,6.1,6,3.67,Excellent
ID03246,Male,19,Economics,92.8,5.1,3.6,6.5,5,4.0,Excellent
ID03247,Male,19,Computer Science,100.0,4.2,3.06,7.5,12,3.25,Good
ID03248,Male,19,Mathematics,54.7,2.5,3.02,7.6,7,2.8,Average
ID03249,Female,23,Computer Science,93.8,2.4,3.35,4.1,7,3.44,Good
ID03250,Female,18,Engineering,65.3,4.1,2.18,5.3,10,2.03,Poor
ID03251,Male,23,Business,84.9,6.7,2.54,4.3,10,3.0,Good
ID03252,Male,20,Mathematics,80.3,4.3,2.7,4.5,10,3.13,Good
ID03253,Female,24,Computer Science,94.9,2.7,2.87,5.3,11,2.87,Average
ID03254,Male,19,Business,88.4,4.5,2.66,6.7,12,2.89,Average
ID03255,Male,24,Psychology,100.0,4.6,3.27,6.8,9,3.55,Excellent
ID03256,Male,21,Engineering,76.0,2.5,3.14,4.0,8,3.19,Good
ID03257,Female,22,Engineering,95.6,11.0,3.8,5.6,13,4.0,Excellent
ID03258,Male,22,Mathematics,87.4,6.5,4.0,4.7,9,4.0,Excellent
ID03259,Male,23,Computer Science,60.5,3.7,2.47,6.7,7,2.46,Poor
ID03260,Female,23,Psychology,71.2,10.6,3.17,6.0,8,3.44,Good
ID03261,Male,21,Economics,82.8,4.9,3.17,8.9,10,3.34,Good
ID03262,Male,19,Mathematics,100.0,4.7,3.09,6.8,5,3.63,Excellent
ID03263,Male,24,Economics,92.0,8.5,2.56,6.1,13,3.03,Good
ID03264,Male,24,Mathematics,67.5,6.5,2.64,6.6,14,2.83,Average
ID03265,Female,18,Computer Science,82.9,5.3,3.22,6.0,7,3.57,Excellent
ID03266,Male,20,Psychology,100.0,3.2,2.63,9.0,11,2.84,Average
ID03267,Male,22,Computer Science,86.7,4.1,3.18,6.5,6,3.47,Good
ID03268,Female,20,Engineering,80.1,3.7,2.98,7.7,4,3.23,Good
ID03269,Female,18,Economics,92.4,2.7,3.17,8.2,6,3.33,Good
ID03270,Female,23,Business,96.5,13.0,2.62,6.0,4,3.35,Good
ID03271,Male,24,Engineering,78.2,6.6,3.18,4.3,13,3.4,Good
ID03272,Male,22,Engineering,92.5,3.6,2.66,6.3,3,3.02,Good
ID03273,Female,20,Economics,80.1,5.0,3.18,8.0,11,3.45,Good
ID03274,Male,23,Mathematics,95.8,3.7,3.77,4.5,8,3.9,Excellent
ID03275,Female,18,Engineering,87.5,2.5,3.23,7.4,7,3.33,Good
ID03276,Female,20,Psychology,92.2,1.1,3.26,8.3,2,3.28,Good
ID03277,Female,24,Engineering,73.6,5.3,3.51,9.1,4,3.59,Excellent
ID03278,Male,19,Psychology,72.7,4.1,2.4,8.0,11,2.33,Poor
ID03279,Male,23,Computer Science,99.2,7.6,3.96,7.4,6,4.0,Excellent
ID03280,Female,18,Mathematics,83.8,2.9,2.57,7.3,12,2.79,Average
ID03281,Male,20,Psychology,89.3,7.6,3.54,5.2,9,4.0,Excellent
ID03282,Male,24,Engineering,80.4,8.1,3.47,5.6,11,3.91,Excellent
ID03283,Female,19,Mathematics,98.5,1.5,2.65,4.4,9,2.71,Average
ID03284,Female,19,Mathematics,75.9,7.0,3.6,7.1,8,3.95,Excellent
ID03285,Male,18,Psychology,83.0,6.4,3.35,7.7,10,3.81,Excellent
ID03286,Male,21,Psychology,96.8,3.9,4.0,7.2,4,4.0,Excellent
ID03287,Male,24,Business,100.0,7.5,3.2,7.4,6,3.54,Excellent
ID03288,Female,24,Business,77.1,6.8,3.05,8.1,12,3.2,Good
ID03289,Female,22,Mathematics,100.0,4.4,2.84,5.0,6,3.09,Good
ID03290,Male,18,Economics,89.7,1.4,2.23,7.1,6,2.31,Poor
ID03291,Male,19,Economics,69.4,3.5,2.94,7.4,12,2.86,Average
ID03292,Female,19,Business,90.5,7.1,2.96,6.3,6,3.35,Good
ID03293,Male,18,Engineering,79.3,4.9,3.23,4.0,11,3.07,Good
ID03294,Male,21,Computer Science,91.5,3.1,2.39,5.5,8,2.57,Average
ID03295,Female,22,Mathematics,84.4,4.2,2.98,6.2,10,3.29,Good
ID03296,Male,20,Computer Science,86.1,4.4,3.39,7.2,3,3.7,Excellent
ID03297,Female,18,Business,71.3,2.4,3.44,7.1,11,3.31,Good
ID03298,Male,22,Psychology,99.9,3.0,2.17,9.9,10,2.34,Poor
ID03299,Male,24,Mathematics,67.7,12.5,3.45,8.4,7,3.84,Excellent
ID03300,Female,22,Business,68.4,0.6,2.98,7.0,11,2.9,Average
ID03301,Male,23,Engineering,90.5,4.2,3.01,7.2,8,3.26,Good
ID03302,Female,19,Mathematics,100.0,7.1,1.92,8.9,5,2.42,Poor
ID03303,Female,20,Mathematics,79.7,4.1,3.85,9.0,4,3.62,Excellent
ID03304,Male,18,Economics,95.5,2.8,3.19,7.5,6,3.58,Excellent
ID03305,Male,19,Psychology,100.0,3.3,2.33,9.6,13,2.46,Poor
ID03306,Male,23,Mathematics,97.2,10.7,3.29,5.7,9,3.82,Excellent
ID03307,Male,23,Psychology,80.3,6.0,3.27,7.0,14,3.75,Excellent
ID03308,Male,19,Business,68.6,5.7,3.71,10.0,10,3.79,Excellent
ID03309,Male,21,Engineering,51.9,3.9,2.95,8.1,6,2.56,Average
ID03310,Male,22,Engineering,81.1,4.7,3.11,6.8,8,3.67,Excellent
ID03311,Female,18,Mathematics,100.0,2.1,2.78,7.2,7,3.18,Good
ID03312,Female,18,Mathematics,68.1,11.1,3.4,7.3,8,3.7,Excellent
ID03313,Female,18,Business,95.5,6.2,2.71,9.5,8,3.11,Good
ID03314,Male,19,Economics,70.7,4.2,2.65,8.2,10,2.7,Average
ID03315,Male,24,Economics,86.6,4.5,3.07,6.9,9,3.33,Good
ID03316,Female,21,Economics,95.6,5.5,2.49,4.5,5,2.62,Average
ID03317,Male,20,Psychology,75.1,2.1,3.9,5.9,8,3.95,Excellent
ID03318,Male,23,Economics,87.6,3.4,4.0,7.1,6,4.0,Excellent
ID03319,Female,19,Engineering,78.8,2.2,2.87,6.8,13,2.76,Average
ID03320,Female,24,Psychology,95.6,6.2,2.41,8.6,4,2.67,Average
ID03321,Male,20,Business,88.5,1.7,3.27,6.7,9,3.37,Good
ID03322,Male,23,Engineering,85.8,2.3,2.86,8.3,10,3.1,Good
ID03323,Female,23,Engineering,100.0,6.6,3.69,4.8,4,4.0,Excellent
ID03324,Female,21,Computer Science,94.9,4.7,2.71,6.2,6,3.06,Good
ID03325,Female,22,Business,74.6,10.1,3.37,8.0,8,3.62,Excellent
ID03326,Female,18,Business,83.7,3.4,3.16,10.0,4,3.36,Good
ID03327,Female,20,Computer Science,83.9,3.8,2.76,6.8,11,3.11,Good
ID03328,Male,19,Psychology,86.2,8.9,3.22,8.2,16,3.43,Good
ID03329,Male,20,Economics,100.0,7.6,3.54,9.0,8,3.95,Excellent
ID03330,Female,22,Economics,90.6,6.7,3.14,8.4,9,3.33,Good
ID03331,Female,18,Economics,54.5,2.6,3.15,8.1,3,2.72,Average
ID03332,Female,20,Economics,76.9,2.7,2.66,6.5,6,2.58,Average
ID03333,Male,22,Economics,56.0,4.0,3.67,9.3,7,3.34,Good
ID03334,Male,19,Computer Science,80.1,3.9,3.62,5.0,5,3.69,Excellent
ID03335,Female,21,Business,55.2,2.6,2.89,5.1,9,2.62,Average
ID03336,Female,24,Psychology,71.9,3.3,3.04,9.8,9,3.11,Good
ID03337,Female,23,Engineering,62.2,4.0,3.81,7.5,9,3.89,Excellent
ID03338,Female,19,Economics,90.8,7.4,2.53,5.1,7,3.04,Good
ID03339,Female,18,Computer Science,85.0,8.5,3.4,4.8,5,3.85,Excellent
ID03340,Female,23,Psychology,89.5,6.0,2.82,4.8,9,3.21,Good
ID03341,Female,24,Psychology,83.4,1.5,3.99,10.0,7,4.0,Excellent
ID03342,Female,19,Psychology,64.1,7.9,3.13,6.9,9,3.32,Good
ID03343,Female,19,Computer Science,92.7,6.0,3.73,6.2,6,4.0,Excellent
ID03344,Male,19,Engineering,100.0,6.8,2.72,9.4,4,3.15,Good
ID03345,Male,19,Economics,91.1,2.7,2.48,7.4,9,2.96,Average
ID03346,Female,23,Psychology,78.6,9.1,2.98,6.5,8,3.26,Good
ID03347,Male,18,Computer Science,63.6,3.7,3.23,8.6,7,2.98,Average
ID03348,Male,24,Business,71.4,2.6,2.84,7.9,9,2.74,Average
ID03349,Male,22,Computer Science,91.8,6.3,3.48,7.9,9,4.0,Excellent
ID03350,Male,20,Computer Science,100.0,4.0,3.0,6.6,7,3.51,Excellent
ID03351,Male,21,Computer Science,88.9,5.9,2.06,5.7,7,2.45,Poor
ID03352,Male,24,Psychology,97.0,3.3,3.38,5.5,9,3.58,Excellent
ID03353,Female,20,Computer Science,95.6,2.0,2.66,7.2,4,2.74,Average
ID03354,Male,20,Business,92.6,3.3,2.92,7.0,6,3.09,Good
ID03355,Male,21,Psychology,75.1,1.7,3.88,7.7,8,3.64,Excellent
ID03356,Male,24,Business,87.6,6.1,3.99,6.4,17,4.0,Excellent
ID03357,Female,23,Mathematics,72.3,0.7,2.81,8.9,10,2.73,Average
ID03358,Male,18,Computer Science,85.3,7.7,3.39,5.0,6,3.69,Excellent
ID03359,Female,21,Economics,90.0,1.8,2.82,7.6,11,2.99,Average
ID03360,Female,18,Economics,100.0,7.1,2.96,5.6,8,3.36,Good
ID03361,Female,23,Psychology,65.4,5.6,2.8,6.6,7,2.79,Average
ID03362,Male,20,Economics,92.2,1.0,2.24,5.6,14,2.31,Poor
ID03363,Female,18,Psychology,100.0,4.6,3.15,6.4,5,3.72,Excellent
ID03364,Male,23,Computer Science,96.4,1.7,3.24,5.4,8,3.46,Good
ID03365,Female,23,Engineering,97.5,4.7,2.76,5.5,10,2.91,Average
ID03366,Female,22,Engineering,93.8,2.8,3.64,8.4,8,3.67,Excellent
ID03367,Male,21,Business,100.0,1.0,2.88,4.9,10,2.96,Average
ID03368,Male,22,Computer Science,68.7,5.5,2.78,8.0,14,3.1,Good
ID03369,Male,20,Economics,64.2,3.9,3.36,8.3,5,3.42,Good
ID03370,Female,21,Computer Science,84.9,4.2,2.33,8.1,6,2.51,Average
ID03371,Male,20,Mathematics,52.6,1.1,3.55,7.0,10,2.97,Average
ID03372,Female,22,Engineering,100.0,1.0,2.9,5.4,8,2.96,Average
ID03373,Male,24,Economics,100.0,3.5,3.59,4.7,7,3.68,Excellent
ID03374,Female,23,Engineering,78.5,7.0,3.74,5.2,10,3.71,Excellent
ID03375,Female,20,Computer Science,79.4,6.1,3.42,5.2,10,3.34,Good
ID03376,Female,21,Economics,83.9,5.4,2.69,7.4,9,3.2,Good
ID03377,Female,21,Business,85.8,8.3,2.47,4.9,6,2.75,Average
ID03378,Male,20,Computer Science,86.9,2.8,2.38,6.7,2,2.7,Average
ID03379,Male,21,Business,93.4,5.6,3.65,7.1,6,4.0,Excellent
ID03380,Female,23,Economics,82.4,1.3,3.03,6.5,10,3.11,Good
ID03381,Male,24,Engineering,99.1,12.9,2.8,6.6,6,3.75,Excellent
ID03382,Male,23,Mathematics,91.7,2.5,3.03,8.9,8,3.04,Good
ID03383,Male,21,Psychology,75.9,5.3,3.64,7.7,6,3.83,Excellent
ID03384,Male,20,Engineering,100.0,10.0,3.49,8.1,7,3.91,Excellent
ID03385,Male,22,Business,64.6,3.3,3.32,6.4,9,3.46,Good
ID03386,Female,21,Computer Science,83.6,5.3,3.42,8.2,9,3.76,Excellent
ID03387,Male,21,Economics,99.5,4.6,3.19,7.5,11,3.61,Excellent
ID03388,Female,21,Engineering,74.2,3.2,3.25,7.3,10,3.2,Good
ID03389,Male,21,Mathematics,89.6,2.7,3.21,6.4,6,3.41,Good
ID03390,Female,20,Economics,93.2,1.8,3.1,7.4,8,3.33,Good
ID03391,Male,22,Business,72.1,0.4,3.48,10.0,7,3.35,Good
ID03392,Female,22,Economics,83.9,3.7,3.28,7.9,5,3.48,Good
ID03393,Female,18,Economics,82.7,2.6,2.66,9.6,8,2.97,Average
ID03394,Male,21,Computer Science,76.7,2.5,3.36,4.2,8,3.23,Good
ID03395,Female,21,Psychology,100.0,5.8,3.22,7.1,10,3.64,Excellent
ID03396,Female,18,Business,73.6,4.4,3.41,8.2,11,3.19,Good
ID03397,Female,22,Computer Science,100.0,7.3,3.05,7.6,8,3.41,Good
ID03398,Female,19,Psychology,79.1,3.1,3.51,7.8,5,3.49,Good
ID03399,Male,23,Computer Science,68.7,1.9,3.07,6.4,12,3.21,Good
ID03400,Female,19,Psychology,86.5,5.8,3.46,8.8,8,3.7,Excellent
ID03401,Male,22,Psychology,94.7,6.0,2.87,4.6,5,3.02,Good
ID03402,Male,24,Psychology,98.8,4.9,2.91,6.8,7,3.28,Good
ID03403,Female,21,Computer Science,100.0,2.4,3.4,7.2,12,3.48,Good
ID03404,Male,19,Economics,100.0,4.2,2.93,6.1,7,3.22,Good
ID03405,Female,20,Psychology,88.8,1.9,4.0,7.0,8,4.0,Excellent
ID03406,Female,20,Economics,75.1,2.6,3.38,4.1,10,3.06,Good
ID03407,Female,18,Business,91.8,7.8,3.11,5.1,12,3.66,Excellent
